transaction_id,transaction_date,transaction_time,transaction_amount,transaction_category,customer_location,merchant_name,merchant_location,transaction_mode,amount_paid,previous_transactions_count,merchant_category,credit_card_id,status
11428,2024-10-30,4:37:27,2556.54,Furniture,Kolkata,D Mart,Chennai,Online,2556.54,17,Apparel,2697,Success
11429,2024-10-30,1:46:27,1238.74,Clothing,Chennai,HyperCity,Bangalore,ATM,1238.74,9,Furniture,2951,Success
11430,2024-10-30,19:54:28,1055.59,Healthcare,Chennai,HyperCity,Delhi,POS,1055.59,5,Apparel,2562,Success
11431,2024-10-30,18:22:10,4275.29,Groceries,Kolkata,Reliance Fresh,Delhi,Online,4275.29,5,Furniture,1409,Success
11432,2024-10-30,16:17:45,587.82,Healthcare,Chennai,HyperCity,Pune,ATM,587.82,5,Furniture,3183,Pending
11433,2024-10-30,16:06:46,2007.33,Furniture,Kolkata,Reliance Fresh,Delhi,ATM,2007.33,4,Electronics,1658,Pending
11434,2024-10-30,2:08:28,4627,Furniture,Delhi,Reliance Fresh,Kolkata,POS,4627,1,Grocery,1530,Success
11435,2024-10-30,7:34:52,2208.31,Furniture,Pune,Croma,Kolkata,POS,2208.31,4,Furniture,1442,Success
11436,2024-10-30,0:52:10,1743.05,Electronics,Hyderabad,More,Chennai,Online,1743.05,10,Furniture,1830,Success
11437,2024-10-30,21:27:44,3303.75,Electronics,Delhi,HyperCity,Pune,POS,3303.75,8,Grocery,1619,Success
11438,2024-10-30,12:58:15,3616.32,Furniture,Pune,Metro,Mumbai,POS,3616.32,5,Grocery,3103,Pending
11439,2024-10-30,9:50:51,2061.33,Furniture,Hyderabad,D Mart,Bangalore,ATM,2061.33,4,Furniture,3202,Success
11440,2024-10-30,8:26:27,1308.79,Groceries,Bangalore,Reliance Fresh,Pune,Online,1308.79,11,Furniture,569,Success
11441,2024-10-30,8:59:34,2727.7,Healthcare,Hyderabad,More,Bangalore,Online,2727.7,9,Retail,3142,Pending
11442,2024-10-30,0:26:58,2994.91,Furniture,Kolkata,D Mart,Mumbai,POS,2994.91,13,Grocery,1254,Pending
11443,2024-10-30,8:01:00,572.78,Groceries,Mumbai,More,Bangalore,POS,572.78,6,Electronics,1253,Success
11444,2024-10-30,18:13:01,2342.48,Clothing,Chennai,Spencer's,Chennai,POS,2342.48,20,Grocery,2172,Failed
11445,2024-10-30,20:19:07,2763.79,Healthcare,Delhi,Reliance Fresh,Bangalore,ATM,2763.79,12,Furniture,1425,Success
11446,2024-10-30,20:54:22,3078.21,Healthcare,Chennai,D Mart,Mumbai,ATM,3078.21,11,Apparel,570,Failed
11447,2024-10-30,19:22:51,2128.26,Groceries,Kolkata,More,Chennai,POS,2128.26,10,Apparel,797,Pending
11448,2024-10-30,18:38:55,3112.5,Groceries,Delhi,More,Hyderabad,Online,3112.5,1,Apparel,2267,Failed
11449,2024-10-30,18:06:15,2459.7,Healthcare,Chennai,More,Mumbai,Online,2459.7,2,Electronics,1477,Success
11450,2024-10-30,23:40:50,2373.36,Healthcare,Delhi,V-Mart,Hyderabad,ATM,2373.36,16,Apparel,1659,Failed
11451,2024-10-30,1:52:53,2281.05,Groceries,Chennai,Reliance Fresh,Kolkata,ATM,2281.05,18,Apparel,2067,Failed
11452,2024-10-30,16:31:09,3410.69,Clothing,Pune,More,Chennai,POS,3410.69,15,Retail,3184,Pending
11453,2024-10-30,10:24:41,1646.04,Clothing,Mumbai,HyperCity,Chennai,Online,1646.04,6,Electronics,1905,Success
11454,2024-10-30,0:09:52,4984.29,Furniture,Mumbai,More,Chennai,ATM,4984.29,20,Grocery,1024,Failed
11455,2024-10-30,20:53:02,4177.89,Groceries,Kolkata,D Mart,Mumbai,ATM,4177.89,10,Furniture,2919,Pending
11456,2024-10-30,10:38:46,2934.36,Groceries,Bangalore,More,Pune,POS,2934.36,19,Electronics,2350,Failed
11457,2024-10-30,2:37:00,704.14,Furniture,Pune,More,Chennai,Online,704.14,15,Apparel,1813,Success
11458,2024-10-30,15:06:31,3928.43,Healthcare,Hyderabad,More,Kolkata,POS,3928.43,6,Retail,960,Failed
11459,2024-10-30,21:33:16,4128.54,Groceries,Delhi,More,Kolkata,Online,4128.54,6,Grocery,1352,Success
11460,2024-10-30,1:09:30,2303.53,Groceries,Hyderabad,Spencer's,Kolkata,ATM,2303.53,4,Apparel,2604,Success
11461,2024-10-30,2:20:36,2642.41,Groceries,Bangalore,Metro,Kolkata,Online,2642.41,4,Electronics,1844,Success
11462,2024-10-30,10:18:42,1203.87,Healthcare,Delhi,Spencer's,Kolkata,Online,1203.87,5,Furniture,3104,Success
11463,2024-10-30,17:02:29,3714.73,Healthcare,Chennai,D Mart,Kolkata,ATM,3714.73,12,Electronics,904,Failed
11464,2024-10-30,4:05:29,4225.97,Furniture,Kolkata,V-Mart,Bangalore,Online,4225.97,15,Grocery,2371,Pending
11465,2024-10-30,22:46:36,3689.13,Clothing,Mumbai,More,Pune,POS,3689.13,6,Retail,1875,Pending
11466,2024-10-30,18:55:00,861.7,Groceries,Pune,More,Hyderabad,POS,861.7,7,Apparel,3141,Failed
11467,2024-10-30,6:27:25,2166.42,Groceries,Kolkata,Spencer's,Mumbai,Online,2166.42,9,Grocery,1149,Pending
11468,2024-10-30,22:24:11,2276.13,Clothing,Delhi,More,Pune,ATM,2276.13,10,Retail,2540,Pending
11469,2024-10-30,7:23:25,3852.8,Furniture,Kolkata,More,Bangalore,Online,3852.8,20,Retail,2736,Success
11470,2024-10-30,18:38:51,3301.77,Clothing,Hyderabad,More,Hyderabad,Online,3301.77,8,Apparel,1589,Pending
11471,2024-10-30,22:13:30,3890.07,Healthcare,Pune,D Mart,Chennai,POS,3890.07,14,Electronics,3194,Failed
11472,2024-10-30,21:35:48,2283.39,Electronics,Delhi,Metro,Kolkata,ATM,2283.39,1,Grocery,1938,Failed
11473,2024-10-30,18:55:37,1648.9,Furniture,Delhi,HyperCity,Pune,POS,1648.9,15,Apparel,574,Pending
11474,2024-10-30,1:52:31,2755.41,Clothing,Mumbai,D Mart,Kolkata,POS,2755.41,9,Apparel,2468,Success
11475,2024-10-30,4:18:05,3643.16,Furniture,Delhi,Easy Day,Kolkata,ATM,3643.16,3,Retail,2989,Failed
11476,2024-10-30,6:11:29,2960.33,Electronics,Pune,Easy Day,Mumbai,Online,2960.33,15,Electronics,775,Failed
11477,2024-10-30,6:33:23,1869.88,Healthcare,Chennai,Metro,Delhi,POS,1869.88,10,Furniture,1057,Pending
11478,2024-10-30,4:12:58,3362.01,Furniture,Delhi,D Mart,Mumbai,Online,3362.01,7,Retail,664,Pending
11479,2024-10-30,16:39:35,3275.69,Healthcare,Bangalore,Reliance Fresh,Chennai,Online,3275.69,13,Furniture,2761,Failed
11480,2024-10-30,18:34:26,3177.01,Clothing,Delhi,Reliance Fresh,Pune,Online,3177.01,14,Electronics,2691,Pending
11481,2024-10-30,8:53:48,2269.1,Electronics,Mumbai,More,Chennai,POS,2269.1,12,Furniture,2958,Pending
11482,2024-10-30,17:37:49,2296.82,Groceries,Kolkata,HyperCity,Mumbai,ATM,2296.82,6,Electronics,1088,Success
11483,2024-10-30,20:27:36,3381.99,Groceries,Delhi,More,Hyderabad,ATM,3381.99,19,Apparel,1656,Failed
11484,2024-10-30,19:37:10,1278.85,Furniture,Mumbai,HyperCity,Pune,POS,1278.85,3,Apparel,2852,Pending
11485,2024-10-30,23:38:01,1887.41,Furniture,Kolkata,More,Pune,POS,1887.41,16,Grocery,1962,Failed
11486,2024-10-30,12:21:00,1570.06,Furniture,Mumbai,Easy Day,Pune,ATM,1570.06,2,Apparel,1090,Success
11487,2024-10-30,6:27:50,4907.37,Healthcare,Delhi,Metro,Mumbai,Online,4907.37,13,Electronics,1851,Success
11488,2024-10-30,4:24:04,989.33,Healthcare,Pune,More,Kolkata,Online,989.33,4,Electronics,2509,Success
11489,2024-10-30,12:25:02,4908.26,Electronics,Kolkata,More,Bangalore,ATM,4908.26,19,Grocery,1999,Failed
11490,2024-10-30,17:01:51,1052.98,Electronics,Chennai,Metro,Mumbai,POS,1052.98,2,Apparel,1539,Pending
11491,2024-10-30,4:21:37,2965.11,Groceries,Kolkata,Metro,Delhi,Online,2965.11,4,Electronics,1288,Pending
11492,2024-10-30,21:38:23,767.52,Furniture,Hyderabad,Metro,Chennai,POS,767.52,6,Retail,1768,Pending
11493,2024-10-30,2:46:43,2515.44,Electronics,Mumbai,HyperCity,Delhi,ATM,2515.44,17,Apparel,1758,Success
11494,2024-10-30,8:45:31,3989.87,Furniture,Mumbai,More,Delhi,ATM,3989.87,15,Retail,2712,Pending
11495,2024-10-30,19:57:24,3367.57,Electronics,Pune,Big Bazaar,Hyderabad,POS,3367.57,4,Grocery,2742,Failed
11496,2024-10-30,13:29:54,4718.84,Groceries,Kolkata,Metro,Pune,Online,4718.84,19,Apparel,1854,Failed
11497,2024-10-30,23:38:38,3450.6,Groceries,Delhi,Big Bazaar,Hyderabad,POS,3450.6,12,Grocery,1772,Success
11498,2024-10-30,1:53:28,3883.97,Clothing,Pune,Reliance Fresh,Chennai,ATM,3883.97,11,Retail,642,Success
11499,2024-10-30,20:22:55,4350.05,Furniture,Bangalore,Spencer's,Hyderabad,Online,4350.05,10,Grocery,2230,Success
11500,2024-10-30,4:09:12,1522.81,Clothing,Chennai,More,Hyderabad,ATM,1522.81,2,Electronics,2329,Failed
11501,2024-10-30,9:32:02,4212.72,Groceries,Pune,More,Hyderabad,Online,4212.72,6,Retail,2702,Pending
11502,2024-10-30,10:31:05,2057.71,Clothing,Mumbai,More,Hyderabad,POS,2057.71,9,Retail,3209,Pending
11503,2024-10-30,23:38:23,1122.85,Groceries,Hyderabad,Metro,Hyderabad,ATM,1122.85,1,Electronics,2230,Success
11504,2024-10-30,5:35:10,4829.53,Healthcare,Pune,More,Kolkata,Online,4829.53,10,Furniture,1972,Pending
11505,2024-10-30,20:38:06,2572.37,Groceries,Chennai,Croma,Bangalore,ATM,2572.37,13,Grocery,1990,Failed
11506,2024-10-30,4:42:54,4272.8,Groceries,Bangalore,Easy Day,Bangalore,ATM,4272.8,19,Grocery,1669,Pending
11507,2024-10-30,22:11:27,2270.6,Healthcare,Pune,More,Delhi,Online,2270.6,15,Apparel,1464,Failed
11508,2024-10-30,5:07:27,3634.53,Healthcare,Mumbai,HyperCity,Mumbai,ATM,3634.53,13,Retail,3018,Success
11509,2024-10-30,12:10:51,904.49,Furniture,Hyderabad,Reliance Fresh,Bangalore,Online,904.49,7,Retail,3113,Pending
11510,2024-10-30,16:51:03,3933.08,Furniture,Pune,D Mart,Mumbai,POS,3933.08,17,Apparel,2109,Pending
11511,2024-10-30,17:07:12,1854.97,Healthcare,Kolkata,More,Kolkata,POS,1854.97,12,Grocery,2400,Success
11512,2024-10-30,20:48:44,980.36,Electronics,Pune,HyperCity,Mumbai,Online,980.36,13,Apparel,781,Pending
11513,2024-10-30,9:53:13,4541.81,Groceries,Pune,More,Bangalore,Online,4541.81,20,Furniture,2419,Success
11514,2024-10-30,2:45:20,2797.13,Furniture,Pune,More,Pune,Online,2797.13,4,Furniture,2724,Failed
11515,2024-10-30,14:03:31,3032.94,Furniture,Hyderabad,More,Mumbai,Online,3032.94,7,Grocery,3194,Failed
11516,2024-10-30,20:35:15,4249.54,Clothing,Kolkata,More,Kolkata,Online,4249.54,3,Retail,3209,Failed
11517,2024-10-30,23:45:04,1218.11,Groceries,Pune,Spencer's,Chennai,Online,1218.11,10,Retail,2346,Pending
11518,2024-10-30,12:08:29,3520.51,Electronics,Kolkata,Reliance Fresh,Pune,Online,3520.51,5,Apparel,2785,Pending
11519,2024-10-30,5:45:06,3864.77,Clothing,Hyderabad,More,Pune,POS,3864.77,5,Electronics,1501,Pending
11520,2024-10-30,4:44:15,1927.29,Healthcare,Mumbai,Easy Day,Hyderabad,POS,1927.29,7,Retail,2668,Success
11521,2024-10-30,17:11:27,713.46,Electronics,Delhi,More,Kolkata,POS,713.46,10,Retail,3114,Success
11522,2024-10-30,7:14:03,3048.52,Electronics,Hyderabad,D Mart,Mumbai,Online,3048.52,15,Furniture,1471,Failed
11523,2024-10-30,17:03:30,3905.89,Electronics,Bangalore,More,Pune,ATM,3905.89,4,Electronics,1662,Pending
11524,2024-10-30,23:39:07,2733.71,Groceries,Bangalore,More,Pune,POS,2733.71,9,Electronics,1666,Failed
11525,2024-10-30,4:59:41,3368.1,Furniture,Chennai,Easy Day,Pune,ATM,3368.1,2,Apparel,2364,Failed
11526,2024-10-30,20:01:04,2558.37,Electronics,Delhi,Reliance Fresh,Chennai,POS,2558.37,12,Electronics,1228,Failed
11527,2024-10-30,5:47:11,4628.09,Electronics,Mumbai,More,Chennai,Online,4628.09,7,Apparel,2093,Success
11528,2024-10-30,13:25:23,2279.18,Groceries,Delhi,D Mart,Pune,POS,2279.18,18,Apparel,1759,Pending
11529,2024-10-30,0:19:02,3836.31,Electronics,Bangalore,Metro,Mumbai,Online,3836.31,2,Apparel,2431,Success
11530,2024-10-30,9:33:29,923.71,Furniture,Kolkata,HyperCity,Pune,Online,923.71,15,Electronics,2075,Success
11531,2024-10-30,7:26:17,3023.59,Healthcare,Chennai,Croma,Kolkata,ATM,3023.59,9,Furniture,3071,Failed
11532,2024-10-30,22:55:56,3789.45,Groceries,Bangalore,HyperCity,Pune,Online,3789.45,4,Retail,2395,Failed
11533,2024-10-30,23:15:09,2498.56,Furniture,Pune,D Mart,Delhi,Online,2498.56,10,Grocery,2029,Success
11534,2024-10-30,8:25:54,3471.58,Groceries,Pune,More,Pune,Online,3471.58,4,Retail,2174,Failed
11535,2024-10-30,16:18:45,1995.65,Electronics,Hyderabad,More,Delhi,POS,1995.65,15,Grocery,1034,Pending
11536,2024-10-30,3:28:27,1327.91,Healthcare,Hyderabad,More,Pune,POS,1327.91,17,Electronics,2042,Failed
11537,2024-10-30,13:53:40,929.52,Electronics,Kolkata,Metro,Kolkata,POS,929.52,10,Furniture,1315,Failed
11538,2024-10-30,0:18:34,4708.62,Healthcare,Chennai,Big Bazaar,Kolkata,ATM,4708.62,19,Grocery,3209,Failed
11539,2024-10-30,6:57:23,2318.85,Furniture,Bangalore,More,Pune,ATM,2318.85,10,Apparel,2281,Pending
11540,2024-10-30,19:48:16,530.41,Electronics,Kolkata,HyperCity,Kolkata,Online,530.41,13,Apparel,2523,Success
11541,2024-10-30,11:05:53,779.11,Furniture,Kolkata,Easy Day,Pune,POS,779.11,6,Apparel,1224,Pending
11542,2024-10-30,21:27:07,2533.63,Furniture,Pune,More,Kolkata,Online,2533.63,6,Apparel,2462,Pending
11543,2024-10-30,2:24:30,814.1,Groceries,Delhi,HyperCity,Chennai,ATM,814.1,18,Furniture,2693,Success
11544,2024-10-30,14:35:44,4193.63,Electronics,Hyderabad,More,Mumbai,Online,4193.63,15,Furniture,2661,Failed
11545,2024-10-30,9:44:12,1961.4,Furniture,Bangalore,More,Delhi,Online,1961.4,1,Apparel,1760,Pending
11546,2024-10-30,3:54:03,892.21,Electronics,Pune,Reliance Fresh,Hyderabad,Online,892.21,8,Grocery,2309,Pending
11547,2024-10-30,15:55:44,1284.98,Groceries,Pune,More,Bangalore,POS,1284.98,19,Apparel,3173,Success
11548,2024-10-30,0:31:18,4863.78,Electronics,Delhi,HyperCity,Hyderabad,POS,4863.78,7,Apparel,1678,Pending
11549,2024-10-30,11:07:33,949.32,Groceries,Hyderabad,Big Bazaar,Chennai,POS,949.32,14,Apparel,1487,Failed
11550,2024-10-30,7:21:09,3053.51,Furniture,Mumbai,Reliance Fresh,Kolkata,ATM,3053.51,9,Apparel,2614,Success
11551,2024-10-30,14:35:50,1151.79,Groceries,Kolkata,D Mart,Delhi,POS,1151.79,2,Retail,2284,Pending
11552,2024-10-30,11:21:34,978.56,Groceries,Chennai,Easy Day,Delhi,POS,978.56,16,Electronics,1291,Failed
11553,2024-10-30,22:17:36,2386.19,Electronics,Hyderabad,More,Mumbai,POS,2386.19,4,Apparel,2548,Pending
11554,2024-10-30,7:52:15,1424.68,Electronics,Kolkata,More,Delhi,ATM,1424.68,14,Apparel,2010,Failed
11555,2024-10-30,2:58:31,4678.88,Furniture,Delhi,More,Hyderabad,POS,4678.88,9,Retail,2765,Failed
11556,2024-10-30,21:37:44,3471.67,Clothing,Hyderabad,D Mart,Kolkata,Online,3471.67,18,Furniture,1492,Pending
11557,2024-10-30,1:18:41,951.78,Electronics,Mumbai,HyperCity,Delhi,ATM,951.78,8,Furniture,1881,Pending
11558,2024-10-30,11:10:13,1168.74,Groceries,Bangalore,V-Mart,Kolkata,Online,1168.74,10,Apparel,2175,Pending
11559,2024-10-30,15:38:01,2513.24,Clothing,Pune,More,Mumbai,Online,2513.24,6,Retail,1361,Failed
11560,2024-10-30,15:08:54,2431.78,Furniture,Mumbai,Metro,Bangalore,ATM,2431.78,12,Apparel,1489,Failed
11561,2024-10-30,23:19:19,564.32,Furniture,Chennai,HyperCity,Bangalore,POS,564.32,2,Electronics,936,Failed
11562,2024-10-30,9:08:02,735.9,Furniture,Delhi,More,Chennai,ATM,735.9,10,Apparel,2603,Failed
11563,2024-10-30,4:57:29,2997.72,Groceries,Hyderabad,D Mart,Hyderabad,Online,2997.72,16,Apparel,3009,Failed
11564,2024-10-30,23:29:56,862.81,Clothing,Kolkata,Big Bazaar,Delhi,Online,862.81,11,Retail,1538,Success
11565,2024-10-30,12:43:29,3386.8,Healthcare,Delhi,HyperCity,Delhi,POS,3386.8,18,Furniture,1987,Failed
11566,2024-10-30,4:20:44,4055.39,Healthcare,Mumbai,D Mart,Pune,POS,4055.39,6,Apparel,2326,Failed
11567,2024-10-30,7:25:40,1005.15,Groceries,Pune,Reliance Fresh,Mumbai,POS,1005.15,4,Apparel,1976,Failed
11568,2024-10-30,20:47:34,2670.36,Healthcare,Delhi,Reliance Fresh,Pune,POS,2670.36,12,Retail,3180,Success
11569,2024-10-30,11:47:55,2100.59,Electronics,Chennai,More,Hyderabad,Online,2100.59,8,Electronics,2944,Success
11570,2024-10-30,10:13:21,3495.16,Healthcare,Bangalore,More,Delhi,ATM,3495.16,2,Furniture,2975,Pending
11571,2024-10-30,7:59:09,3734.86,Healthcare,Chennai,More,Bangalore,Online,3734.86,10,Electronics,1510,Success
11572,2024-10-30,9:33:51,3519.26,Healthcare,Bangalore,Reliance Fresh,Hyderabad,Online,3519.26,17,Apparel,2220,Failed
11573,2024-10-30,9:58:47,1628.87,Furniture,Mumbai,More,Hyderabad,POS,1628.87,8,Apparel,1568,Failed
11574,2024-10-30,21:46:57,3092.94,Electronics,Delhi,More,Bangalore,ATM,3092.94,19,Electronics,2920,Pending
11575,2024-10-30,23:12:03,2214.05,Electronics,Delhi,D Mart,Mumbai,POS,2214.05,10,Furniture,1457,Success
11576,2024-10-30,20:40:27,2898.56,Groceries,Chennai,HyperCity,Delhi,POS,2898.56,17,Retail,2839,Success
11577,2024-10-30,22:30:47,3801.6,Furniture,Delhi,Metro,Hyderabad,Online,3801.6,20,Apparel,2786,Success
11578,2024-10-30,21:29:33,1461,Furniture,Pune,Spencer's,Hyderabad,POS,1461,13,Furniture,2603,Pending
11579,2024-10-30,1:52:27,906.36,Clothing,Chennai,HyperCity,Bangalore,ATM,906.36,2,Retail,2499,Success
11580,2024-10-30,14:10:06,3796.66,Furniture,Delhi,More,Mumbai,POS,3796.66,7,Grocery,2786,Failed
11581,2024-10-30,22:23:57,4091.04,Furniture,Chennai,Easy Day,Delhi,POS,4091.04,11,Furniture,2933,Failed
11582,2024-10-30,13:29:54,4596.93,Clothing,Bangalore,More,Bangalore,Online,4596.93,8,Apparel,2238,Pending
11583,2024-10-30,20:20:56,4354.12,Groceries,Pune,Croma,Pune,Online,4354.12,2,Furniture,1286,Pending
11584,2024-10-30,10:31:34,4821.04,Groceries,Chennai,More,Bangalore,POS,4821.04,18,Apparel,1714,Success
11585,2024-10-30,17:05:45,1446.78,Furniture,Bangalore,More,Bangalore,ATM,1446.78,20,Furniture,2684,Success
11586,2024-10-30,15:47:22,713.28,Clothing,Mumbai,Reliance Fresh,Delhi,Online,713.28,13,Grocery,1188,Pending
11587,2024-10-30,20:53:08,2470.69,Furniture,Kolkata,More,Mumbai,POS,2470.69,20,Grocery,3125,Success
11588,2024-10-30,8:21:49,2865.46,Furniture,Hyderabad,More,Pune,POS,2865.46,11,Grocery,2779,Pending
11589,2024-10-30,12:42:31,4913.42,Clothing,Kolkata,More,Bangalore,POS,4913.42,9,Retail,939,Failed
11590,2024-10-30,23:40:23,4939.48,Clothing,Hyderabad,More,Hyderabad,POS,4939.48,13,Grocery,631,Success
11591,2024-10-30,16:45:27,2441.32,Clothing,Hyderabad,D Mart,Kolkata,POS,2441.32,20,Grocery,2679,Failed
11592,2024-10-30,11:25:33,1539.61,Groceries,Pune,D Mart,Delhi,ATM,1539.61,15,Electronics,3093,Pending
11593,2024-10-30,6:39:08,2527.36,Furniture,Bangalore,Easy Day,Bangalore,POS,2527.36,20,Retail,2976,Success
11594,2024-10-30,20:49:19,4373.69,Groceries,Mumbai,More,Delhi,Online,4373.69,4,Apparel,2758,Failed
11595,2024-10-30,12:47:26,550.95,Groceries,Pune,Big Bazaar,Pune,ATM,550.95,13,Electronics,1710,Pending
11596,2024-10-30,17:26:27,3035.61,Clothing,Hyderabad,Reliance Fresh,Chennai,POS,3035.61,3,Furniture,1138,Success
11597,2024-10-30,7:51:58,3714.19,Furniture,Bangalore,V-Mart,Hyderabad,ATM,3714.19,8,Furniture,2353,Success
11598,2024-10-30,23:07:54,2582.74,Furniture,Hyderabad,HyperCity,Chennai,ATM,2582.74,1,Furniture,1736,Failed
11599,2024-10-30,9:32:31,2663.23,Furniture,Hyderabad,More,Chennai,ATM,2663.23,2,Retail,2358,Failed
11600,2024-10-30,20:30:20,4392.05,Clothing,Kolkata,More,Chennai,ATM,4392.05,13,Furniture,1517,Failed
11601,2024-10-30,5:51:52,3122.2,Clothing,Delhi,More,Kolkata,ATM,3122.2,4,Retail,2291,Failed
11602,2024-10-30,15:26:18,3979.12,Clothing,Delhi,D Mart,Delhi,ATM,3979.12,6,Retail,1472,Pending
11603,2024-10-30,1:35:01,1010.73,Clothing,Mumbai,More,Hyderabad,POS,1010.73,4,Furniture,1738,Failed
11604,2024-10-30,13:40:33,3682.01,Clothing,Delhi,More,Delhi,POS,3682.01,19,Apparel,1712,Success
11605,2024-10-30,9:10:41,2049.69,Electronics,Kolkata,HyperCity,Chennai,ATM,2049.69,6,Electronics,3209,Pending
11606,2024-10-30,22:35:23,3306.04,Clothing,Bangalore,More,Delhi,ATM,3306.04,10,Furniture,1131,Failed
11607,2024-10-30,13:17:01,1009.31,Furniture,Pune,More,Pune,POS,1009.31,6,Apparel,1081,Failed
11608,2024-10-30,10:21:45,1166.79,Electronics,Chennai,More,Kolkata,POS,1166.79,1,Furniture,746,Success
11609,2024-10-30,0:09:40,4305.85,Furniture,Chennai,Big Bazaar,Kolkata,Online,4305.85,18,Furniture,2093,Success
11610,2024-10-30,13:00:24,3123.9,Groceries,Bangalore,More,Bangalore,Online,3123.9,3,Electronics,3203,Success
11611,2024-10-30,16:26:34,962.42,Electronics,Kolkata,Reliance Fresh,Kolkata,Online,962.42,7,Retail,2988,Pending
11612,2024-10-30,4:35:25,4803.4,Furniture,Kolkata,More,Pune,POS,4803.4,9,Retail,2598,Failed
11613,2024-10-30,16:15:28,4320.97,Groceries,Kolkata,More,Bangalore,ATM,4320.97,2,Furniture,1230,Pending
11614,2024-10-30,11:46:13,4787.33,Clothing,Pune,More,Chennai,ATM,4787.33,6,Apparel,2841,Pending
11615,2024-10-30,17:06:02,873.37,Groceries,Mumbai,D Mart,Mumbai,POS,873.37,11,Retail,2333,Failed
11616,2024-10-30,9:16:30,4543.91,Healthcare,Mumbai,D Mart,Bangalore,ATM,4543.91,14,Grocery,1979,Failed
11617,2024-10-30,2:17:24,4766.78,Groceries,Mumbai,Easy Day,Kolkata,ATM,4766.78,1,Retail,1210,Pending
11618,2024-10-30,6:41:47,730.67,Clothing,Hyderabad,D Mart,Delhi,ATM,730.67,8,Retail,1517,Success
11619,2024-10-30,18:05:24,3402.94,Healthcare,Bangalore,Reliance Fresh,Chennai,Online,3402.94,15,Furniture,1708,Pending
11620,2024-10-30,13:01:43,1871.03,Furniture,Bangalore,D Mart,Delhi,Online,1871.03,8,Grocery,3169,Failed
11621,2024-10-30,15:48:55,4758.99,Electronics,Chennai,More,Mumbai,ATM,4758.99,1,Grocery,1647,Failed
11622,2024-10-30,0:12:32,4219.03,Electronics,Kolkata,More,Chennai,POS,4219.03,12,Grocery,1571,Pending
11623,2024-10-30,10:44:30,3427.21,Electronics,Pune,More,Bangalore,ATM,3427.21,4,Grocery,1571,Pending
11624,2024-10-30,21:58:51,1032.96,Electronics,Bangalore,More,Mumbai,ATM,1032.96,9,Furniture,1628,Pending
11625,2024-10-30,17:18:03,3380.46,Healthcare,Bangalore,Metro,Kolkata,POS,3380.46,10,Retail,3083,Pending
11626,2024-10-30,8:15:56,1345.09,Electronics,Kolkata,More,Pune,POS,1345.09,3,Retail,3012,Pending
11627,2024-10-30,14:04:46,3953.3,Electronics,Bangalore,Big Bazaar,Bangalore,ATM,3953.3,19,Grocery,737,Pending
11628,2024-10-30,14:01:08,1770.13,Healthcare,Pune,Croma,Kolkata,Online,1770.13,12,Furniture,2177,Success
11629,2024-10-30,3:59:45,4234.33,Groceries,Hyderabad,More,Hyderabad,ATM,4234.33,5,Grocery,2414,Success
11630,2024-10-30,1:17:34,4875.02,Electronics,Chennai,D Mart,Hyderabad,POS,4875.02,15,Apparel,1992,Failed
11631,2024-10-30,19:10:08,800.07,Electronics,Mumbai,HyperCity,Mumbai,Online,800.07,17,Furniture,1974,Pending
11632,2024-10-30,3:46:53,2681.86,Electronics,Bangalore,D Mart,Mumbai,ATM,2681.86,17,Electronics,3084,Failed
11633,2024-10-30,0:46:16,1323.66,Electronics,Bangalore,HyperCity,Pune,Online,1323.66,10,Grocery,973,Failed
11634,2024-10-30,7:29:46,2796.09,Groceries,Chennai,Spencer's,Hyderabad,Online,2796.09,18,Apparel,2284,Pending
11635,2024-10-30,11:34:51,2614.01,Groceries,Mumbai,D Mart,Kolkata,Online,2614.01,18,Electronics,2475,Success
11636,2024-10-30,1:53:36,1310.78,Furniture,Bangalore,More,Bangalore,Online,1310.78,10,Apparel,2158,Pending
11637,2024-10-30,7:55:15,2163.17,Furniture,Mumbai,More,Chennai,ATM,2163.17,18,Grocery,2363,Success
11638,2024-10-30,6:29:39,973.27,Clothing,Pune,Reliance Fresh,Chennai,POS,973.27,4,Retail,2040,Success
11639,2024-10-30,4:22:17,1181.88,Electronics,Bangalore,D Mart,Bangalore,POS,1181.88,13,Electronics,2212,Pending
